7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change,current_price
0.0,0.0,0.21,0.85,0.21,0.0,0.0,0.0,-25.0,4.74
0.0,0.0,15.19,6.59,2.06,0.0,0.0,0.0,-2.7,1.98
0.0,1.15,0.85,0.28,0.28,0.28,0.28,0.28,7.85,3.6
1.24,8.82,1.13,0.0,0.0,0.0,0.0,0.0,150.0,8.98
0.0,0.0,0.0,0.0,0.93,0.0,0.46,0.46,-38.46,2.19
0.0,1.12,1.85,0.72,0.0,0.0,0.0,0.0,-57.89,2.78
-0.3,-0.45,-0.3,0.0,0.0,0.0,0.0,0.0,66.67,6.58
0.0,0.0,0.0,6.83,3.83,0.0,0.0,0.92,-66.67,3.28
0.0,0.43,0.43,0.21,0.21,0.0,0.0,0.0,33.33,4.74
0.0,0.0,0.0,-1.4,0.0,2.36,0.92,0.0,-26.09,2.19
0.0,0.21,0.85,0.21,0.0,0.0,0.0,0.0,40.0,4.74
0.0,0.61,0.0,0.0,0.0,4.88,3.49,0.0,50.0,1.78
0.0,0.0,0.0,0.0,0.0,3.37,22.15,2.4,150.0,3.84
0.0,0.0,0.0,6.83,3.83,0.92,0.0,0.0,-20.0,3.28
0.0,3.8,0.0,0.0,0.0,4.88,3.49,0.0,-55.56,1.78
3.99,11.75,1.72,0.0,0.0,0.0,0.0,0.0,-20.0,4.74
0.0,0.0,0.0,5.8,4.84,0.92,0.0,-2.44,75.0,3.2
0.0,0.69,1.38,0.68,0.0,0.0,0.0,0.0,-40.0,1.48
0.0,0.0,0.0,0.0,1.4,0.0,0.46,0.46,-28.57,2.19
0.0,0.21,0.85,0.21,0.0,0.0,0.0,0.0,-16.67,4.74
0.0,0.69,1.38,0.68,0.0,0.0,0.0,0.0,44.44,1.48
0.0,0.0,-1.0,0.0,0.0,3.03,6.37,0.92,100.0,2.19
0.0,0.21,0.85,0.21,0.0,0.0,0.0,0.0,-12.5,4.74
0.0,0.0,-5.81,6.17,0.0,0.0,0.0,-5.81,50.0,2.27
0.0,0.21,0.85,0.21,0.0,0.0,0.0,0.0,0.0,4.74
0.0,0.0,0.0,0.0,-1.0,2.53,6.9,0.92,100.0,2.19
0.0,15.19,6.59,2.06,0.0,0.0,0.0,0.0,30.56,1.98
0.0,-1.0,0.0,0.0,0.0,3.03,5.39,0.93,100.0,2.17
1.15,0.85,0.28,0.28,0.28,0.28,0.28,0.0,-3.4,3.6
0.0,0.0,0.0,0.0,1.77,0.87,0.0,0.29,-33.33,6.98
0.0,0.0,0.0,0.93,0.0,0.46,0.46,0.46,0.0,2.2
1.12,1.85,0.72,0.0,0.0,0.0,0.0,0.0,75.0,2.78
0.0,0.0,0.0,0.0,3.0,6.31,0.0,-8.22,-26.67,2.01
0.0,0.0,6.83,3.83,0.0,0.0,0.92,0.0,-100.0,3.28
0.43,0.43,0.21,0.21,0.0,0.0,0.0,0.0,-75.0,4.74
0.0,0.0,-1.4,0.0,2.36,0.92,0.0,0.46,-23.53,2.2
0.21,0.85,0.21,0.0,0.0,0.0,0.0,0.0,-35.71,4.74
0.0,0.0,0.0,0.0,0.0,-11.62,6.57,6.17,20.0,2.41
0.61,0.0,0.0,0.0,4.88,3.49,0.0,0.0,-100.0,1.78
0.0,0.0,0.0,0.0,3.37,22.15,2.4,2.6,-60.0,3.94
0.0,0.0,6.83,3.83,0.92,0.0,0.0,0.0,58.33,3.28
3.8,0.0,0.0,0.0,4.88,3.49,0.0,0.0,100.0,1.78
0.0,0.0,5.8,4.84,0.92,0.0,-2.44,2.5,14.29,3.28
0.69,1.38,0.68,0.0,0.0,0.0,0.0,0.0,-16.67,1.48
0.0,0.0,0.0,1.4,0.0,0.46,0.46,0.46,-40.0,2.2
0.21,0.85,0.21,0.0,0.0,0.0,0.0,0.0,0.0,4.74
0.69,1.38,0.68,0.0,0.0,0.0,0.0,0.0,15.38,1.48
0.0,-1.0,0.0,0.0,3.03,6.37,0.92,-12.33,-70.0,1.92
0.0,0.0,0.0,0.0,3.0,5.34,0.0,-9.68,100.0,1.96
0.21,0.85,0.21,0.0,0.0,0.0,0.0,0.0,-14.29,4.74
0.0,-5.81,6.17,0.0,0.0,0.0,-5.81,6.17,-16.67,2.41
0.0,0.0,0.0,0.0,0.93,0.0,0.92,0.46,-45.45,2.2
0.21,0.85,0.21,0.0,0.0,0.0,0.0,0.0,22.22,4.74
0.0,0.0,0.0,-1.0,2.53,6.9,0.92,-8.22,-46.43,2.01
15.19,6.59,2.06,0.0,0.0,0.0,0.0,0.0,40.43,1.98
-1.0,0.0,0.0,0.0,3.03,5.39,0.93,-8.29,-17.39,1.99
0.85,0.28,0.28,0.28,0.28,0.28,0.0,0.0,-4.02,3.6
0.0,0.0,0.0,1.77,0.87,0.0,0.29,0.0,-100.0,6.98
0.0,0.0,0.0,4.88,1.74,0.0,0.0,1.14,100.0,1.77
0.0,0.0,0.93,0.0,0.46,0.46,0.46,1.82,12.5,2.24
0.0,0.0,0.0,3.0,6.31,0.0,-8.22,-10.45,127.27,1.8
0.43,0.21,0.21,0.0,0.0,0.0,0.0,0.0,300.0,4.74
0.0,-1.4,0.0,2.36,0.92,0.0,0.46,1.36,100.0,2.23
0.0,0.0,0.0,0.0,-11.62,6.57,6.17,0.0,0.0,2.41
0.0,0.0,0.0,3.37,22.15,2.4,2.6,0.0,125.0,3.94
0.0,6.83,3.83,0.92,0.0,0.0,0.0,0.0,-21.05,3.28
0.0,5.8,4.84,0.92,0.0,-2.44,2.5,0.0,0.0,3.28
0.0,0.0,1.4,0.0,0.46,0.46,0.46,1.82,133.33,2.24
-1.0,0.0,0.0,3.03,6.37,0.92,-12.33,-4.17,322.22,1.84
0.0,0.0,0.0,3.0,5.34,0.0,-9.68,-8.67,-100.0,1.79
-5.81,6.17,0.0,0.0,0.0,-5.81,6.17,0.0,60.0,2.41
0.0,0.0,0.0,0.93,0.0,0.92,0.46,1.82,100.0,2.24
0.0,0.0,-1.0,2.53,6.9,0.92,-8.22,-8.46,80.0,1.84
0.0,0.0,0.0,3.03,5.39,0.93,-8.29,-10.55,89.47,1.78
0.28,0.28,0.28,0.28,0.28,0.0,0.0,0.0,19.37,3.6
0.0,0.0,1.77,0.87,0.0,0.29,0.0,0.0,100.0,6.98
0.0,0.0,4.88,1.74,0.0,0.0,1.14,0.0,-62.5,1.77
0.0,0.93,0.0,0.46,0.46,0.46,1.82,0.0,88.89,2.24
0.0,0.0,3.0,6.31,0.0,-8.22,-10.45,0.0,-40.0,1.8
-1.4,0.0,2.36,0.92,0.0,0.46,1.36,0.0,-57.69,2.23
0.0,0.0,0.0,-11.62,6.57,6.17,0.0,0.0,16.67,2.41
0.0,0.0,3.37,22.15,2.4,2.6,0.0,0.0,11.11,3.94
6.83,3.83,0.92,0.0,0.0,0.0,0.0,0.0,6.67,3.28
0.0,0.0,13.0,2.65,0.0,0.0,0.0,1.72,-46.15,1.18
5.8,4.84,0.92,0.0,-2.44,2.5,0.0,0.0,-62.5,3.28
0.0,1.4,0.0,0.46,0.46,0.46,1.82,0.0,42.86,2.24
0.0,0.0,3.03,6.37,0.92,-12.33,-4.17,-2.72,-18.42,1.79
0.0,0.0,3.0,5.34,0.0,-9.68,-8.67,-2.23,100.0,1.75
6.17,0.0,0.0,0.0,-5.81,6.17,0.0,0.0,-12.5,2.41
0.0,0.0,0.93,0.0,0.92,0.46,1.82,-3.13,-8.33,2.17
0.0,-1.0,2.53,6.9,0.92,-8.22,-8.46,-2.72,-51.85,1.79
0.0,0.0,0.0,-5.81,0.0,6.17,0.0,-3.73,50.0,2.32
0.0,0.0,3.03,5.39,0.93,-8.29,-10.55,0.0,-19.44,1.78
0.28,0.28,0.28,0.28,0.0,0.0,0.0,0.0,-2.19,3.6
0.0,1.77,0.87,0.0,0.29,0.0,0.0,0.0,-100.0,6.98
0.0,4.88,1.74,0.0,0.0,1.14,0.0,0.0,50.0,1.77
0.93,0.0,0.46,0.46,0.46,1.82,0.0,0.0,-23.53,2.24
0.0,0.0,0.0,-11.01,12.37,0.0,0.0,-5.5,0.0,2.06
0.0,0.0,0.0,0.0,0.0,2.38,6.98,2.17,-30.0,1.88
0.0,3.0,6.31,0.0,-8.22,-10.45,0.0,0.0,6.67,1.8
0.0,2.36,0.92,0.0,0.46,1.36,0.0,0.0,27.27,2.23
0.0,0.0,-11.62,6.57,6.17,0.0,0.0,0.0,-14.29,2.41
0.0,3.37,22.15,2.4,2.6,0.0,0.0,0.0,40.0,3.94
0.0,13.0,2.65,0.0,0.0,0.0,1.72,0.0,-28.57,1.18
4.84,0.92,0.0,-2.44,2.5,0.0,0.0,0.0,100.0,3.28
1.4,0.0,0.46,0.46,0.46,1.82,0.0,0.0,-80.0,2.24
0.0,3.03,6.37,0.92,-12.33,-4.17,-2.72,0.0,-3.23,1.79
0.0,3.0,5.34,0.0,-9.68,-8.67,-2.23,0.0,600.0,1.75
0.0,0.0,0.0,-5.81,6.17,0.0,0.0,-5.81,42.86,2.27
0.0,0.93,0.0,0.92,0.46,1.82,-3.13,-2.3,-9.09,2.12
-1.0,2.53,6.9,0.92,-8.22,-8.46,-2.72,0.0,115.38,1.79
0.0,0.0,0.0,-11.62,13.15,0.0,0.0,-5.81,150.0,2.27
0.0,0.0,-5.81,0.0,6.17,0.0,-3.73,-11.64,-22.22,2.05
0.0,3.03,5.39,0.93,-8.29,-10.55,0.0,0.0,-6.9,1.78
0.28,0.28,0.28,0.0,0.0,0.0,0.0,1.11,-4.19,3.64
0.0,0.0,0.0,0.0,2.53,6.9,0.0,1.15,-33.33,8.78
4.88,1.74,0.0,0.0,1.14,0.0,0.0,0.0,33.33,1.77
0.0,0.46,0.46,0.46,1.82,0.0,0.0,0.0,-61.54,2.24
0.0,0.0,-11.01,12.37,0.0,0.0,-5.5,0.0,-50.0,2.06
0.0,0.0,0.0,0.0,2.38,6.98,2.17,0.0,-14.29,1.88
3.0,6.31,0.0,-8.22,-10.45,0.0,0.0,0.0,156.25,1.8
2.36,0.92,0.0,0.46,1.36,0.0,0.0,0.45,7.14,2.24
0.0,-11.62,6.57,6.17,0.0,0.0,0.0,0.0,-16.67,2.41
3.37,22.15,2.4,2.6,0.0,0.0,0.0,0.0,7.14,3.94
13.0,2.65,0.0,0.0,0.0,1.72,0.0,0.0,60.0,1.18
0.0,19.53,5.63,0.0,0.0,0.0,2.4,0.0,100.0,3.84
4.88,3.49,0.0,0.0,0.0,0.0,0.0,-1.69,-42.86,1.75
0.92,0.0,-2.44,2.5,0.0,0.0,0.0,0.0,33.33,3.28
0.0,0.46,0.46,0.46,1.82,0.0,0.0,0.0,150.0,2.24
3.03,6.37,0.92,-12.33,-4.17,-2.72,0.0,0.0,-16.67,1.79
3.0,5.34,0.0,-9.68,-8.67,-2.23,0.0,0.0,-100.0,1.75
0.0,0.0,-5.81,6.17,0.0,0.0,-5.81,6.17,10.0,2.41
0.93,0.0,0.92,0.46,1.82,-3.13,-2.3,5.66,20.0,2.24
2.53,6.9,0.92,-8.22,-8.46,-2.72,0.0,0.0,-7.14,1.79
0.0,0.0,-11.62,13.15,0.0,0.0,-5.81,0.0,20.0,2.27
0.0,-5.81,0.0,6.17,0.0,-3.73,-11.64,10.73,-42.86,2.27
3.03,5.39,0.93,-8.29,-10.55,0.0,0.0,0.0,33.33,1.78
0.28,0.28,0.0,0.0,0.0,0.0,1.11,0.27,1.4,3.65
0.0,0.0,0.0,2.53,6.9,0.0,1.15,0.0,75.0,8.78
0.46,0.46,0.46,1.82,0.0,0.0,0.0,-5.36,-60.0,2.12
0.0,-11.01,12.37,0.0,0.0,-5.5,0.0,5.83,100.0,2.18
0.0,0.0,0.0,2.38,6.98,2.17,0.0,0.0,100.0,1.88
6.31,0.0,-8.22,-10.45,0.0,0.0,0.0,1.11,-92.68,1.82
0.92,0.0,0.46,1.36,0.0,0.0,0.45,-5.36,-33.33,2.12
-11.62,6.57,6.17,0.0,0.0,0.0,0.0,0.0,120.0,2.41
22.15,2.4,2.6,0.0,0.0,0.0,0.0,0.0,40.0,3.94
19.53,5.63,0.0,0.0,0.0,2.4,0.0,-3.91,-20.0,3.69
3.49,0.0,0.0,0.0,0.0,0.0,-1.69,1.71,0.0,1.78
0.46,0.46,0.46,1.82,0.0,0.0,0.0,0.0,0.0,2.24
6.37,0.92,-12.33,-4.17,-2.72,0.0,0.0,5.03,-32.0,1.88
0.0,-5.81,6.17,0.0,0.0,-5.81,6.17,0.0,-54.55,2.41
0.0,0.92,0.46,1.82,-3.13,-2.3,5.66,-4.46,-50.0,2.14
6.9,0.92,-8.22,-8.46,-2.72,0.0,0.0,0.56,-23.08,1.8
0.0,-11.62,13.15,0.0,0.0,-5.81,0.0,6.17,-33.33,2.41
-5.81,0.0,6.17,0.0,-3.73,-11.64,10.73,6.17,25.0,2.41
5.39,0.93,-8.29,-10.55,0.0,0.0,0.0,3.93,-69.44,1.85
0.28,0.0,0.0,0.0,0.0,1.11,0.27,-0.27,0.15,3.64
0.0,0.0,2.53,6.9,0.0,1.15,0.0,0.0,-14.29,8.78
0.46,0.46,1.82,0.0,0.0,0.0,-5.36,-3.3,300.0,2.05
-11.01,12.37,0.0,0.0,-5.5,0.0,5.83,0.0,50.0,2.18
0.0,0.0,2.38,6.98,2.17,0.0,0.0,0.0,-50.0,1.88
0.0,-8.22,-10.45,0.0,0.0,0.0,1.11,10.99,533.33,2.02
0.0,0.46,1.36,0.0,0.0,0.45,-5.36,-4.72,10.0,2.02
5.63,0.0,0.0,0.0,2.4,0.0,-3.91,4.34,-50.0,3.85
0.46,0.46,1.82,0.0,0.0,0.0,0.0,0.0,-20.0,2.24
0.92,-12.33,-4.17,-2.72,0.0,0.0,5.03,6.38,11.76,2.0
-5.81,6.17,0.0,0.0,-5.81,6.17,0.0,0.0,80.0,2.41
0.92,0.46,1.82,-3.13,-2.3,5.66,-4.46,-3.27,33.33,2.07
0.92,-8.22,-8.46,-2.72,0.0,0.0,0.56,10.0,15.0,1.98
-11.62,13.15,0.0,0.0,-5.81,0.0,6.17,0.0,50.0,2.41
0.0,6.17,0.0,-3.73,-11.64,10.73,6.17,0.0,40.0,2.41
0.93,-8.29,-10.55,0.0,0.0,0.0,3.93,8.11,154.55,2.0
0.0,0.0,0.0,0.0,1.11,0.27,-0.27,0.55,-6.76,3.66
0.0,2.53,6.9,0.0,1.15,0.0,0.0,0.0,33.33,8.78
0.0,0.0,0.0,0.0,0.0,4.06,7.8,1.36,150.0,2.24
0.0,0.0,0.0,0.0,0.0,-14.64,3.77,2.02,-33.33,2.53
0.46,1.82,0.0,0.0,0.0,-5.36,-3.3,8.29,50.0,2.22
12.37,0.0,0.0,-5.5,0.0,5.83,0.0,0.0,-33.33,2.18
0.0,2.38,6.98,2.17,0.0,0.0,0.0,0.0,0.0,1.88
-8.22,-10.45,0.0,0.0,0.0,1.11,10.99,0.0,36.84,2.02
0.46,1.36,0.0,0.0,0.45,-5.36,-4.72,9.9,36.36,2.22
0.0,0.0,0.0,2.4,0.0,-3.91,4.34,2.34,200.0,3.94
0.0,0.0,0.0,0.0,0.0,-19.49,11.21,2.02,-64.29,2.53
0.0,0.0,0.0,0.0,0.0,3.56,11.42,1.6,400.0,8.23
-12.33,-4.17,-2.72,0.0,0.0,5.03,6.38,0.0,47.37,2.0
0.0,0.0,0.0,0.0,0.0,-24.92,11.21,6.05,200.0,2.63
6.17,0.0,0.0,-5.81,6.17,0.0,0.0,0.0,-11.11,2.41
0.46,1.82,-3.13,-2.3,5.66,-4.46,-3.27,7.25,-12.5,2.22
-8.22,-8.46,-2.72,0.0,0.0,0.56,10.0,0.0,17.39,1.98
13.15,0.0,0.0,-5.81,0.0,6.17,0.0,0.0,66.67,2.41
6.17,0.0,-3.73,-11.64,10.73,6.17,0.0,0.0,0.0,2.41
-8.29,-10.55,0.0,0.0,0.0,3.93,8.11,0.0,-28.57,2.0
0.0,0.0,0.0,1.11,0.27,-0.27,0.55,0.0,3.29,3.66
2.53,6.9,0.0,1.15,0.0,0.0,0.0,0.0,-12.5,8.78
0.0,0.0,0.0,0.0,4.06,7.8,1.36,0.0,-20.0,2.24
0.0,0.0,0.0,0.0,-14.64,3.77,2.02,17.39,-25.0,2.97
0.0,0.0,0.0,0.0,-20.36,11.21,0.0,9.68,-100.0,2.72
0.0,0.0,0.0,0.0,-24.92,11.21,0.0,13.71,-100.0,2.82
1.82,0.0,0.0,0.0,-5.36,-3.3,8.29,0.9,-33.33,2.24
2.38,6.98,2.17,0.0,0.0,0.0,0.0,0.0,-33.33,1.88
-10.45,0.0,0.0,0.0,1.11,10.99,0.0,0.0,3.85,2.02
1.36,0.0,0.0,0.45,-5.36,-4.72,9.9,0.9,0.0,2.24
0.0,0.0,2.4,0.0,-3.91,4.34,2.34,-1.27,-66.67,3.89
0.0,0.0,0.0,0.0,-19.49,11.21,2.02,17.39,60.0,2.97
0.0,0.0,0.0,0.0,3.56,11.42,1.6,0.0,-60.0,8.23
-4.17,-2.72,0.0,0.0,5.03,6.38,0.0,0.0,3.57,2.0
0.0,0.0,0.0,0.0,-24.92,11.21,6.05,11.03,33.33,2.92
1.82,-3.13,-2.3,5.66,-4.46,-3.27,7.25,0.9,-28.57,2.24
-8.46,-2.72,0.0,0.0,0.56,10.0,0.0,1.01,-48.15,2.0
0.0,-3.73,-11.64,10.73,6.17,0.0,0.0,0.0,-14.29,2.41
0.0,0.0,0.0,0.0,0.0,1.14,6.37,0.7,0.0,2.86
-10.55,0.0,0.0,0.0,3.93,8.11,0.0,0.0,15.0,2.0
0.0,0.0,1.11,0.27,-0.27,0.55,0.0,0.55,-6.22,3.68
0.0,0.0,0.0,4.06,7.8,1.36,0.0,0.0,0.0,2.24
0.0,0.0,0.0,-14.64,3.77,2.02,17.39,0.0,266.67,2.97
0.0,0.0,0.0,-5.36,-3.3,8.29,0.9,0.0,87.5,2.24
0.0,0.0,0.45,-5.36,-4.72,9.9,0.9,0.0,-86.67,2.24
0.0,2.4,0.0,-3.91,4.34,2.34,-1.27,-3.6,50.0,3.75
0.0,0.0,0.0,-19.49,11.21,2.02,17.39,-5.05,0.0,2.82
0.0,0.0,0.0,3.56,11.42,1.6,0.0,0.0,-50.0,8.23
-2.72,0.0,0.0,5.03,6.38,0.0,0.0,-1.0,-41.38,1.98
0.0,0.0,0.0,-24.92,11.21,6.05,11.03,1.71,-100.0,2.97
-3.13,-2.3,5.66,-4.46,-3.27,7.25,0.9,0.0,240.0,2.24
-2.72,0.0,0.0,0.56,10.0,0.0,1.01,0.0,42.86,2.0
-3.73,-11.64,10.73,6.17,0.0,0.0,0.0,0.0,0.0,2.41
0.0,0.0,0.0,0.0,1.14,6.37,0.7,0.0,-66.67,2.86
0.0,1.11,0.27,-0.27,0.55,0.0,0.55,0.0,9.35,3.68
0.0,0.0,4.06,7.8,1.36,0.0,0.0,0.0,50.0,2.24
0.0,0.0,-14.64,3.77,2.02,17.39,0.0,0.0,0.0,2.97
0.0,0.0,-20.36,11.21,0.0,9.68,7.35,1.71,100.0,2.97
0.0,0.0,-24.92,11.21,0.0,13.71,3.55,1.71,100.0,2.97
0.0,0.0,-5.36,-3.3,8.29,0.9,0.0,0.0,-26.67,2.24
0.0,0.0,2.54,9.41,0.0,0.0,0.0,1.36,40.0,2.24
0.0,0.45,-5.36,-4.72,9.9,0.9,0.0,0.0,700.0,2.24
2.4,0.0,-3.91,4.34,2.34,-1.27,-3.6,5.07,133.33,3.94
0.0,0.0,-19.49,11.21,2.02,17.39,-5.05,5.32,-25.0,2.97
0.0,0.0,3.56,11.42,1.6,0.0,0.0,0.0,300.0,8.23
0.0,0.0,5.03,6.38,0.0,0.0,-1.0,1.01,88.24,2.0
0.0,0.0,2.86,8.33,0.0,1.54,0.0,1.01,100.0,2.0
-2.3,5.66,-4.46,-3.27,7.25,0.9,0.0,0.0,-35.29,2.24
0.0,0.0,0.56,10.0,0.0,1.01,0.0,0.0,65.0,2.0
-11.64,10.73,6.17,0.0,0.0,0.0,0.0,0.0,16.67,2.41
0.0,0.0,0.0,1.14,6.37,0.7,0.0,0.0,150.0,2.86
1.11,0.27,-0.27,0.55,0.0,0.55,0.0,0.0,17.42,3.68
0.0,4.06,7.8,1.36,0.0,0.0,0.0,0.0,16.67,2.24
0.0,-14.64,3.77,2.02,17.39,0.0,0.0,0.0,-100.0,2.97
0.0,-20.36,11.21,0.0,9.68,7.35,1.71,0.0,-100.0,2.97
0.0,-24.92,11.21,0.0,13.71,3.55,1.71,0.0,-100.0,2.97
0.0,-5.36,-3.3,8.29,0.9,0.0,0.0,0.0,72.73,2.24
0.0,1.11,10.99,0.0,0.0,0.0,0.0,-0.99,31.25,2.0
0.0,2.54,9.41,0.0,0.0,0.0,1.36,0.0,-28.57,2.24
0.45,-5.36,-4.72,9.9,0.9,0.0,0.0,0.0,25.0,2.24
0.0,-3.91,4.34,2.34,-1.27,-3.6,5.07,0.0,-57.14,3.94
0.0,-19.49,11.21,2.02,17.39,-5.05,5.32,0.0,50.0,2.97
0.0,3.56,11.42,1.6,0.0,0.0,0.0,0.0,150.0,8.23
0.0,5.03,6.38,0.0,0.0,-1.0,1.01,0.0,-6.25,2.0
0.0,2.86,8.33,0.0,1.54,0.0,1.01,0.0,266.67,2.0
0.0,-24.92,11.21,6.05,11.03,1.71,0.0,0.0,100.0,2.97
5.66,-4.46,-3.27,7.25,0.9,0.0,0.0,0.0,63.64,2.24
0.0,0.56,10.0,0.0,1.01,0.0,0.0,0.0,15.15,2.0
0.0,0.0,1.14,6.37,0.7,0.0,0.0,0.0,120.0,2.86
0.27,-0.27,0.55,0.0,0.55,0.0,0.0,0.0,5.17,3.68
4.06,7.8,1.36,0.0,0.0,0.0,0.0,0.0,-50.0,2.24
-5.36,-3.3,8.29,0.9,0.0,0.0,0.0,0.0,5.26,2.24
1.11,10.99,0.0,0.0,0.0,0.0,-0.99,0.0,38.1,2.0
2.54,9.41,0.0,0.0,0.0,1.36,0.0,0.0,80.0,2.24
-5.36,-4.72,9.9,0.9,0.0,0.0,0.0,0.0,65.0,2.24
-3.91,4.34,2.34,-1.27,-3.6,5.07,0.0,0.0,333.33,3.94
-19.49,11.21,2.02,17.39,-5.05,5.32,0.0,0.0,44.44,2.97
3.56,11.42,1.6,0.0,0.0,0.0,0.0,0.0,-10.0,8.23
5.03,6.38,0.0,0.0,-1.0,1.01,0.0,0.0,53.33,2.0
2.86,8.33,0.0,1.54,0.0,1.01,0.0,0.0,-45.45,2.0
-24.92,11.21,6.05,11.03,1.71,0.0,0.0,0.0,-100.0,2.97
-4.46,-3.27,7.25,0.9,0.0,0.0,0.0,0.0,55.56,2.24
0.56,10.0,0.0,1.01,0.0,0.0,0.0,0.0,-10.53,2.0
0.0,1.14,6.37,0.7,0.0,0.0,0.0,0.0,-54.55,2.86
-0.27,0.55,0.0,0.55,0.0,0.0,0.0,-1.09,10.45,3.64
0.0,0.0,0.0,0.0,0.0,-1.14,-0.23,1.39,-50.0,8.78
11.21,0.0,13.71,3.55,1.71,0.0,0.0,0.0,100.0,2.97
-3.3,8.29,0.9,0.0,0.0,0.0,0.0,0.0,-60.0,2.24
-4.72,9.9,0.9,0.0,0.0,0.0,0.0,0.0,-60.61,2.24
0.0,0.0,0.0,0.0,0.0,-5.08,-5.79,-2.15,100.0,6.37
0.0,0.0,0.0,-1.57,0.0,0.32,0.32,0.32,100.0,6.31
4.34,2.34,-1.27,-3.6,5.07,0.0,0.0,-1.27,-46.15,3.89
11.21,2.02,17.39,-5.05,5.32,0.0,0.0,0.0,-61.54,2.97
6.38,0.0,0.0,-1.0,1.01,0.0,0.0,0.0,-54.35,2.0
8.33,0.0,1.54,0.0,1.01,0.0,0.0,0.0,-83.33,2.0
-3.27,7.25,0.9,0.0,0.0,0.0,0.0,0.0,-78.57,2.24
1.14,6.37,0.7,0.0,0.0,0.0,0.0,0.0,-20.0,2.86
0.55,0.0,0.55,0.0,0.0,0.0,-1.09,-1.37,-33.87,3.59
0.0,0.0,0.0,0.0,-1.14,-0.23,1.39,0.0,25.0,8.78
2.02,17.39,0.0,0.0,0.0,0.0,0.0,-1.68,100.0,2.92
0.0,9.68,7.35,1.71,0.0,0.0,0.0,0.0,100.0,2.97
0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,-100.0,6.61
0.0,13.71,3.55,1.71,0.0,0.0,0.0,0.0,3200.0,2.97
0.0,0.0,0.0,0.0,-5.08,-5.79,-2.15,0.0,-100.0,6.37
0.0,0.0,-1.57,0.0,0.32,0.32,0.32,0.0,500.0,6.31
2.34,-1.27,-3.6,5.07,0.0,0.0,-1.27,1.29,-28.57,3.94
2.02,17.39,-5.05,5.32,0.0,0.0,0.0,0.0,0.0,2.97
6.05,11.03,1.71,0.0,0.0,0.0,0.0,0.0,100.0,2.97
0.0,0.55,0.0,0.0,0.0,-1.09,-1.37,0.28,12.41,3.6
0.0,0.0,0.0,-1.14,-0.23,1.39,0.0,0.0,80.0,8.78
17.39,0.0,0.0,0.0,0.0,0.0,-1.68,1.71,350.0,2.97
9.68,7.35,1.71,0.0,0.0,0.0,0.0,0.0,-60.0,2.97
0.0,0.0,0.0,0.15,0.15,0.0,0.15,-0.15,100.0,6.6
13.71,3.55,1.71,0.0,0.0,0.0,0.0,0.0,-100.0,2.97
0.0,-1.57,0.0,0.32,0.32,0.32,0.0,0.0,-83.33,6.31
0.0,-4.64,4.86,0.0,0.0,0.0,0.0,-1.03,-100.0,1.92
-1.27,-3.6,5.07,0.0,0.0,-1.27,1.29,0.0,300.0,3.94
17.39,-5.05,5.32,0.0,0.0,0.0,0.0,0.0,340.0,2.97
0.55,0.0,0.0,0.0,-1.09,-1.37,0.28,0.28,10.28,3.61
0.0,0.0,-1.14,-0.23,1.39,0.0,0.0,0.0,-55.56,8.78
0.0,0.0,0.0,0.0,0.0,-1.68,1.71,1.68,-11.11,3.02
0.0,0.0,0.0,0.0,0.0,3.09,6.0,1.89,26.19,1.08
7.35,1.71,0.0,0.0,0.0,0.0,0.0,4.38,0.0,3.1
0.0,0.0,0.15,0.15,0.0,0.15,-0.15,0.0,-40.0,6.6
0.0,0.0,0.0,0.0,0.0,10.44,8.6,1.85,-19.05,3.86
0.0,0.0,0.0,0.0,-1.22,1.23,0.0,-1.22,19.05,1.62
-1.57,0.0,0.32,0.32,0.32,0.0,0.0,0.0,400.0,6.31
-3.6,5.07,0.0,0.0,-1.27,1.29,0.0,0.0,-75.0,3.94
0.0,0.0,0.0,0.0,0.0,2.7,4.28,0.84,-100.0,9.59
0.0,0.0,0.0,-1.09,-1.37,0.28,0.28,0.0,0.56,3.61
0.0,-1.14,-0.23,1.39,0.0,0.0,0.0,0.0,50.0,8.78
0.0,0.0,0.0,0.0,-1.68,1.71,1.68,7.28,87.5,3.24
0.0,0.0,0.0,0.0,3.09,6.0,1.89,0.0,-33.96,1.08
1.71,0.0,0.0,0.0,0.0,0.0,4.38,2.9,0.0,3.19
0.0,0.15,0.15,0.0,0.15,-0.15,0.0,0.0,0.0,6.6
0.0,0.0,0.0,0.0,10.44,8.6,1.85,0.0,-29.41,3.86
0.0,0.0,0.0,-1.22,1.23,0.0,-1.22,1.23,20.0,1.64
0.0,0.32,0.32,0.32,0.0,0.0,0.0,0.0,-100.0,6.31
5.07,0.0,0.0,-1.27,1.29,0.0,0.0,0.0,-60.0,3.94
0.0,0.0,0.0,0.0,2.7,4.28,0.84,0.83,100.0,9.67
0.0,0.0,-1.09,-1.37,0.28,0.28,0.0,0.0,6.36,3.61
-1.14,-0.23,1.39,0.0,0.0,0.0,0.0,0.0,-100.0,8.78
0.0,0.0,0.0,-1.68,1.71,1.68,7.28,0.0,300.0,3.24
