7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change,current_price
0.0,0.0,0.0,0.0,0.0,-0.77,-2.31,-3.63,100.0,6.1
0.0,2.47,0.0,-4.81,5.06,0.0,0.0,0.0,-100.0,4.57
0.0,0.0,-10.05,-5.59,0.0,-1.97,0.0,0.0,-50.0,4.97
0.0,0.0,0.0,4.71,2.4,2.38,0.0,0.0,100.0,24.92
1.66,1.49,0.0,0.0,0.0,0.0,0.59,0.0,-100.0,6.86
-0.17,0.0,0.0,-0.34,0.0,0.0,-0.34,0.0,4.12,5.92
2.14,0.52,0.0,0.0,0.0,-1.3,0.79,0.0,-25.0,3.82
0.0,0.0,0.0,-1.51,0.0,1.53,-0.75,0.0,-50.0,5.27
0.0,0.0,0.0,-6.04,2.14,4.19,0.0,0.0,-50.0,4.97
0.0,0.0,0.0,0.0,0.0,-3.83,-0.8,-0.8,100.0,6.18
0.0,0.0,3.75,-1.81,-1.84,0.0,0.0,7.5,0.0,6.31
4.82,1.46,2.47,0.0,0.0,0.0,0.0,0.0,100.0,4.97
0.0,0.0,0.0,0.0,-0.77,-2.31,-3.63,0.0,50.0,6.1
2.47,0.0,-4.81,5.06,0.0,0.0,0.0,0.0,100.0,4.57
0.0,-10.05,-5.59,0.0,-1.97,0.0,0.0,0.0,300.0,4.97
0.0,0.0,0.0,0.0,0.0,5.05,1.92,0.94,100.0,3.21
0.0,0.0,4.71,2.4,2.38,0.0,0.0,0.0,-100.0,24.92
1.49,0.0,0.0,0.0,0.0,0.59,0.0,0.58,100.0,6.9
0.52,0.0,0.0,0.0,-1.3,0.79,0.0,0.0,33.33,3.82
0.0,0.0,-1.51,0.0,1.53,-0.75,0.0,0.0,0.0,5.27
0.0,-0.22,-0.11,-0.11,-0.78,0.0,0.0,0.0,100.0,8.87
0.0,0.0,-6.04,2.14,4.19,0.0,0.0,0.0,-50.0,4.97
0.0,0.0,0.0,0.0,-3.83,-0.8,-0.8,0.0,150.0,6.18
0.0,0.0,0.0,0.0,-5.71,6.05,0.0,-3.59,200.0,4.56
0.0,3.75,-1.81,-1.84,0.0,0.0,7.5,5.23,50.0,6.64
0.0,-3.2,0.0,0.0,0.0,1.57,0.0,-9.93,100.0,5.26
0.0,0.0,0.0,-0.77,-2.31,-3.63,0.0,-2.13,66.67,5.97
-10.05,-5.59,0.0,-1.97,0.0,0.0,0.0,0.0,-50.0,4.97
0.0,0.0,0.0,0.0,5.05,1.92,0.94,0.0,-100.0,3.21
0.0,0.0,0.0,0.0,0.59,0.0,0.58,0.58,-100.0,6.94
0.0,-1.51,0.0,1.53,-0.75,0.0,0.0,0.0,50.0,5.27
-0.22,-0.11,-0.11,-0.78,0.0,0.0,0.0,0.0,100.0,8.87
0.0,-6.04,2.14,4.19,0.0,0.0,0.0,0.0,0.0,4.97
0.0,0.0,0.0,-3.83,-0.8,-0.8,0.0,0.0,-40.0,6.18
0.0,0.0,0.0,-5.71,6.05,0.0,-3.59,0.0,0.0,4.56
3.75,-1.81,-1.84,0.0,0.0,7.5,5.23,3.31,33.33,6.86
0.0,0.0,0.0,0.0,0.0,-1.7,-3.47,-0.9,200.0,5.52
0.0,-4.06,-2.94,-1.52,-1.35,0.0,0.0,-1.56,100.0,5.05
-3.2,0.0,0.0,0.0,1.57,0.0,-9.93,-3.61,950.0,5.07
0.0,0.0,-0.77,-2.31,-3.63,0.0,-2.13,0.0,-80.0,5.97
0.0,0.0,0.0,5.05,1.92,0.94,0.0,0.0,100.0,3.21
4.71,2.4,2.38,0.0,0.0,0.0,0.0,0.0,100.0,24.92
-0.34,0.0,0.0,-0.34,0.0,0.0,0.0,-0.17,2.23,5.91
0.0,0.0,0.0,0.0,-0.77,0.0,1.71,-1.22,-75.0,6.47
-1.51,0.0,1.53,-0.75,0.0,0.0,0.0,0.0,-66.67,5.27
-0.11,-0.11,-0.78,0.0,0.0,0.0,0.0,0.0,-12.5,8.87
-6.04,2.14,4.19,0.0,0.0,0.0,0.0,0.0,0.0,4.97
0.0,0.0,-3.83,-0.8,-0.8,0.0,0.0,-1.29,-100.0,6.1
0.0,0.0,-5.71,6.05,0.0,-3.59,0.0,0.0,-100.0,4.56
-1.81,-1.84,0.0,0.0,7.5,5.23,3.31,1.6,-25.0,6.97
0.0,0.0,0.0,0.0,-1.7,-3.47,-0.9,0.0,-11.11,5.52
0.0,0.0,0.0,-0.91,0.0,0.0,-4.57,4.79,400.0,5.47
-4.06,-2.94,-1.52,-1.35,0.0,0.0,-1.56,-1.58,100.0,4.97
0.0,0.0,0.0,1.57,0.0,-9.93,-3.61,-1.97,-71.43,4.97
0.0,-0.77,-2.31,-3.63,0.0,-2.13,0.0,0.0,-100.0,5.97
0.0,0.0,5.05,1.92,0.94,0.0,0.0,0.0,-100.0,3.21
0.0,0.0,0.0,-0.77,0.0,1.71,-1.22,0.0,200.0,6.47
0.0,-3.83,-0.8,-0.8,0.0,0.0,-1.29,0.0,100.0,6.1
0.0,-5.71,6.05,0.0,-3.59,0.0,0.0,3.73,100.0,4.73
-1.84,0.0,0.0,7.5,5.23,3.31,1.6,0.0,66.67,6.97
0.0,0.0,0.0,-1.7,-3.47,-0.9,0.0,0.0,112.5,5.52
0.0,0.0,-0.91,0.0,0.0,-4.57,4.79,0.0,-60.0,5.47
-2.94,-1.52,-1.35,0.0,0.0,-1.56,-1.58,0.0,-50.0,4.97
0.0,0.0,1.57,0.0,-9.93,-3.61,-1.97,0.0,50.0,4.97
-0.77,-2.31,-3.63,0.0,-2.13,0.0,0.0,1.68,100.0,6.07
0.0,5.05,1.92,0.94,0.0,0.0,0.0,0.0,100.0,3.21
0.0,0.0,-0.77,0.0,1.71,-1.22,0.0,0.0,-100.0,6.47
-3.83,-0.8,-0.8,0.0,0.0,-1.29,0.0,4.92,0.0,6.4
-5.71,6.05,0.0,-3.59,0.0,0.0,3.73,0.0,-75.0,4.73
0.0,0.0,7.5,5.23,3.31,1.6,0.0,0.0,0.0,6.97
0.0,0.0,-1.7,-3.47,-0.9,0.0,0.0,0.0,-41.18,5.52
0.0,-0.91,0.0,0.0,-4.57,4.79,0.0,0.0,-100.0,5.47
-1.52,-1.35,0.0,0.0,-1.56,-1.58,0.0,0.0,-100.0,4.97
0.0,1.57,0.0,-9.93,-3.61,-1.97,0.0,0.0,-100.0,4.97
-2.31,-3.63,0.0,-2.13,0.0,0.0,1.68,5.77,50.0,6.42
5.05,1.92,0.94,0.0,0.0,0.0,0.0,0.0,400.0,3.21
0.0,-0.77,0.0,1.71,-1.22,0.0,0.0,0.0,100.0,6.47
0.0,0.0,-8.08,-5.49,0.0,0.0,0.0,-1.74,150.0,5.07
-0.8,-0.8,0.0,0.0,-1.29,0.0,4.92,0.0,-50.0,6.4
6.05,0.0,-3.59,0.0,0.0,3.73,0.0,0.0,400.0,4.73
0.0,7.5,5.23,3.31,1.6,0.0,0.0,0.0,-20.0,6.97
0.0,-1.7,-3.47,-0.9,0.0,0.0,0.0,0.0,10.0,5.52
-0.91,0.0,0.0,-4.57,4.79,0.0,0.0,0.0,100.0,5.47
1.57,0.0,-9.93,-3.61,-1.97,0.0,0.0,0.0,100.0,4.97
-3.63,0.0,-2.13,0.0,0.0,1.68,5.77,0.78,-66.67,6.47
-0.77,0.0,1.71,-1.22,0.0,0.0,0.0,0.0,-33.33,6.47
0.0,-14.65,-1.97,0.0,0.0,0.0,0.0,9.86,-50.0,5.46
0.0,-8.08,-5.49,0.0,0.0,0.0,-1.74,5.72,-50.0,5.36
-0.8,0.0,0.0,-1.29,0.0,4.92,0.0,0.78,400.0,6.45
7.5,5.23,3.31,1.6,0.0,0.0,0.0,0.0,-25.0,6.97
-1.7,-3.47,-0.9,0.0,0.0,0.0,0.0,0.0,-9.09,5.52
0.0,-9.93,-3.61,-1.97,0.0,0.0,0.0,3.82,-50.0,5.16
0.0,-2.13,0.0,0.0,1.68,5.77,0.78,0.0,200.0,6.47
0.0,-14.65,-1.97,0.0,0.0,0.0,0.0,3.82,-56.25,5.16
-14.65,-1.97,0.0,0.0,0.0,0.0,9.86,8.79,200.0,5.94
-8.08,-5.49,0.0,0.0,0.0,-1.74,5.72,10.82,200.0,5.94
0.0,0.0,-1.29,0.0,4.92,0.0,0.78,0.78,0.0,6.5
5.23,3.31,1.6,0.0,0.0,0.0,0.0,0.0,33.33,6.97
0.0,0.0,0.0,0.0,-3.32,-3.43,0.0,7.11,150.0,4.52
-9.93,-3.61,-1.97,0.0,0.0,0.0,3.82,13.18,40.0,5.84
-2.13,0.0,0.0,1.68,5.77,0.78,0.0,0.0,33.33,6.47
-14.65,-1.97,0.0,0.0,0.0,0.0,3.82,15.12,57.14,5.94
-1.97,0.0,0.0,0.0,0.0,9.86,8.79,0.0,-33.33,5.94
0.0,0.0,0.0,0.0,0.0,-1.22,1.24,-6.87,-60.0,6.1
-5.49,0.0,0.0,0.0,-1.74,5.72,10.82,0.0,-60.0,5.94
0.0,-1.29,0.0,4.92,0.0,0.78,0.78,0.0,-20.0,6.5
0.0,0.0,0.0,0.0,0.0,-2.0,-4.76,7.14,0.0,7.5
0.0,0.0,0.0,-3.32,-3.43,0.0,7.11,0.0,0.0,4.52
-3.61,-1.97,0.0,0.0,0.0,3.82,13.18,1.71,-14.29,5.94
0.0,0.0,1.68,5.77,0.78,0.0,0.0,0.0,-50.0,6.47
-1.97,0.0,0.0,0.0,0.0,3.82,15.12,0.0,9.09,5.94
-0.17,0.0,0.0,0.0,0.0,0.0,-0.34,-0.34,-22.4,5.87
0.0,0.0,-2.51,-2.57,-3.87,0.0,0.0,-1.37,100.0,10.78
0.0,0.0,0.0,0.0,-1.22,1.24,-6.87,7.38,200.0,6.55
0.0,0.0,0.0,-1.74,5.72,10.82,0.0,0.0,100.0,5.94
-1.29,0.0,4.92,0.0,0.78,0.78,0.0,0.0,25.0,6.5
0.0,0.0,0.0,0.0,-2.0,-4.76,7.14,0.0,0.0,7.5
0.0,0.0,-3.32,-3.43,0.0,7.11,0.0,0.0,-60.0,4.52
-1.97,0.0,0.0,0.0,3.82,13.18,1.71,0.0,-83.33,5.94
0.0,0.0,0.0,0.0,0.0,2.14,13.17,3.97,0.0,3.93
0.0,1.68,5.77,0.78,0.0,0.0,0.0,0.0,-50.0,6.47
0.0,0.0,0.0,0.0,0.0,2.14,4.49,10.32,100.0,3.85
0.0,0.0,0.0,0.0,0.0,-2.47,-0.95,-1.6,0.0,6.16
0.0,0.0,0.0,0.0,0.0,-4.17,-0.81,-0.97,100.0,6.1
0.0,0.0,-0.59,0.0,0.0,0.59,0.0,-7.67,100.0,7.82
0.0,-2.51,-2.57,-3.87,0.0,0.0,-1.37,-1.39,-100.0,10.63
0.0,0.0,0.0,-1.22,1.24,-6.87,7.38,0.0,-66.67,6.55
0.0,0.0,-1.74,5.72,10.82,0.0,0.0,0.0,-41.67,5.94
0.0,4.92,0.0,0.78,0.78,0.0,0.0,0.0,-40.0,6.5
0.0,0.0,0.0,-2.0,-4.76,7.14,0.0,0.0,50.0,7.5
0.0,0.0,0.0,0.0,0.0,-7.29,0.75,7.06,0.0,2.88
0.0,-3.32,-3.43,0.0,7.11,0.0,0.0,0.0,50.0,4.52
0.0,0.0,0.0,3.82,13.18,1.71,0.0,0.0,200.0,5.94
0.0,0.0,0.0,0.0,2.14,13.17,3.97,0.0,100.0,3.93
1.68,5.77,0.78,0.0,0.0,0.0,0.0,0.0,0.0,6.47
0.0,0.0,0.0,0.0,2.14,4.49,10.32,0.0,-50.0,3.85
0.0,0.0,0.0,0.0,-2.47,-0.95,-1.6,-0.97,0.0,6.1
0.0,0.0,0.0,0.0,-4.17,-0.81,-0.97,-1.8,-100.0,5.99
0.0,-0.59,0.0,0.0,0.59,0.0,-7.67,8.31,-100.0,8.47
0.0,0.0,0.0,0.0,0.0,0.17,-3.17,2.75,200.0,5.97
0.0,0.0,-1.22,1.24,-6.87,7.38,0.0,0.0,0.0,6.55
0.0,-1.74,5.72,10.82,0.0,0.0,0.0,0.0,57.14,5.94
4.92,0.0,0.78,0.78,0.0,0.0,0.0,0.0,33.33,6.5
0.0,0.0,-2.0,-4.76,7.14,0.0,0.0,0.0,-33.33,7.5
0.0,0.0,0.0,0.0,-7.29,0.75,7.06,0.0,-100.0,2.88
-3.32,-3.43,0.0,7.11,0.0,0.0,0.0,0.0,33.33,4.52
0.0,0.0,3.82,13.18,1.71,0.0,0.0,0.0,100.0,5.94
0.0,0.0,0.0,2.14,13.17,3.97,0.0,1.78,150.0,4.0
0.0,0.0,0.0,2.14,4.49,10.32,0.0,0.0,-100.0,3.85
0.0,0.0,0.0,-2.47,-0.95,-1.6,-0.97,0.0,-100.0,6.1
0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,-80.0,5.02
-0.59,0.0,0.0,0.59,0.0,-7.67,8.31,0.0,100.0,8.47
0.0,0.0,0.0,-0.34,-0.34,0.0,0.0,-0.34,-1.81,5.85
0.0,0.0,0.0,0.0,0.17,-3.17,2.75,0.0,0.0,5.97
0.0,-1.22,1.24,-6.87,7.38,0.0,0.0,0.0,0.0,6.55
0.0,0.0,0.0,0.0,0.0,0.67,-6.35,7.14,100.0,3.0
-1.74,5.72,10.82,0.0,0.0,0.0,0.0,0.0,-27.27,5.94
0.0,-2.0,-4.76,7.14,0.0,0.0,0.0,0.0,50.0,7.5
0.0,0.0,0.0,-7.29,0.75,7.06,0.0,0.0,100.0,2.88
0.0,0.0,0.0,0.0,0.0,4.19,2.12,3.11,100.0,4.97
0.0,3.82,13.18,1.71,0.0,0.0,0.0,0.0,-33.33,5.94
0.0,0.0,2.14,13.17,3.97,0.0,1.78,0.0,20.0,4.0
0.0,0.0,2.14,4.49,10.32,0.0,0.0,2.08,100.0,3.93
0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,5.02
0.0,0.0,-4.17,-0.81,-0.97,-1.8,0.0,0.0,100.0,5.99
0.0,0.0,0.59,0.0,-7.67,8.31,0.0,0.0,-50.0,8.47
0.0,0.0,-0.34,-0.34,0.0,0.0,-0.34,1.37,6.75,5.93
0.0,0.0,0.0,1.83,0.9,0.0,0.18,0.0,100.0,5.63
-1.22,1.24,-6.87,7.38,0.0,0.0,0.0,0.0,100.0,6.55
0.0,0.0,0.0,0.0,0.67,-6.35,7.14,0.0,-66.67,3.0
0.0,0.0,0.0,0.2,0.0,0.2,-1.0,0.2,0.0,4.97
0.0,0.0,0.0,0.9,0.71,3.37,0.0,0.86,100.0,5.88
0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.77,400.0,6.55
-2.0,-4.76,7.14,0.0,0.0,0.0,0.0,4.0,50.0,7.8
0.0,0.0,0.0,0.0,0.0,1.42,1.4,1.83,100.0,4.44
0.0,0.0,0.0,0.0,0.0,1.27,1.79,0.18,-41.67,5.7
0.0,0.0,0.0,0.0,4.19,2.12,3.11,0.0,-100.0,4.97
0.0,-0.77,-5.91,0.0,0.0,0.0,0.0,-0.99,0.0,5.99
3.82,13.18,1.71,0.0,0.0,0.0,0.0,0.0,0.0,5.94
0.0,2.14,13.17,3.97,0.0,1.78,0.0,0.0,300.0,4.0
0.0,2.14,4.49,10.32,0.0,0.0,2.08,1.78,100.0,4.0
0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,-66.67,5.02
0.0,0.0,0.0,0.0,0.0,2.29,1.68,1.1,150.0,7.35
0.0,0.0,0.0,0.0,0.0,-4.3,4.5,-8.32,-50.0,6.39
0.0,0.0,0.0,-4.52,4.74,0.0,0.0,-8.71,0.0,5.45
0.0,-0.34,-0.34,0.0,0.0,-0.34,1.37,0.51,7.89,5.96
0.0,0.0,1.83,0.9,0.0,0.18,0.0,0.0,-100.0,5.63
0.0,0.0,0.17,-3.17,2.75,0.0,0.0,0.0,100.0,5.97
1.24,-6.87,7.38,0.0,0.0,0.0,0.0,0.0,-25.0,6.55
0.0,0.0,0.0,0.67,-6.35,7.14,0.0,0.0,-33.33,3.0
0.0,0.0,0.2,0.0,0.2,-1.0,0.2,0.0,-100.0,4.97
0.0,0.0,0.0,0.0,0.0,0.5,1.73,0.36,100.0,8.25
0.0,0.0,0.9,0.71,3.37,0.0,0.86,0.85,0.0,5.93
-4.76,7.14,0.0,0.0,0.0,0.0,4.0,0.64,133.33,7.85
0.0,0.0,0.0,0.0,1.42,1.4,1.83,0.0,400.0,4.44
0.0,0.0,0.0,0.0,1.27,1.79,0.18,0.0,-71.43,5.7
0.0,0.0,0.0,4.19,2.12,3.11,0.0,0.0,100.0,4.97
-0.77,-5.91,0.0,0.0,0.0,0.0,-0.99,0.0,300.0,5.99
2.14,13.17,3.97,0.0,1.78,0.0,0.0,0.0,-100.0,4.0
2.14,4.49,10.32,0.0,0.0,2.08,1.78,0.0,100.0,4.0
0.0,0.0,0.2,0.2,0.2,0.0,0.0,-1.0,0.0,4.97
0.0,0.0,0.0,0.0,0.0,0.5,2.35,0.97,100.0,8.35
0.0,0.0,0.0,0.0,2.29,1.68,1.1,0.0,-100.0,7.35
0.0,0.0,0.0,0.0,-4.3,4.5,-8.32,9.08,200.0,6.97
0.0,0.0,-4.52,4.74,0.0,0.0,-8.71,9.54,-40.0,5.97
-0.34,-0.34,0.0,0.0,-0.34,1.37,0.51,0.5,-3.66,5.99
0.0,0.17,-3.17,2.75,0.0,0.0,0.0,0.0,100.0,5.97
0.0,0.9,3.21,0.0,0.87,0.0,1.54,0.0,100.0,5.92
0.0,0.0,0.67,-6.35,7.14,0.0,0.0,-1.0,-100.0,2.97
0.0,0.2,0.0,0.2,-1.0,0.2,0.0,0.0,100.0,4.97
0.0,0.0,0.0,0.0,0.5,1.73,0.36,1.7,-100.0,8.39
0.0,0.9,0.71,3.37,0.0,0.86,0.85,-0.17,100.0,5.92
0.0,0.0,0.0,1.89,0.93,0.92,0.0,0.0,100.0,4.4
7.14,0.0,0.0,0.0,0.0,4.0,0.64,0.51,-28.57,7.89
0.0,0.0,0.0,1.42,1.4,1.83,0.0,0.0,-100.0,4.44
0.0,0.0,0.0,1.27,1.79,0.18,0.0,0.0,50.0,5.7
0.0,0.0,4.19,2.12,3.11,0.0,0.0,0.0,100.0,4.97
13.17,3.97,0.0,1.78,0.0,0.0,0.0,0.0,100.0,4.0
4.49,10.32,0.0,0.0,2.08,1.78,0.0,0.0,-50.0,4.0
0.0,0.2,0.2,0.2,0.0,0.0,-1.0,0.0,0.0,4.97
0.0,0.0,0.0,0.0,0.5,2.35,0.97,1.08,-75.0,8.44
0.0,0.0,0.0,2.29,1.68,1.1,0.0,0.0,100.0,7.35
0.0,0.0,0.0,0.0,0.93,3.03,0.38,0.0,100.0,7.85
0.0,0.0,0.0,-4.3,4.5,-8.32,9.08,0.0,16.67,6.97
0.0,-4.52,4.74,0.0,0.0,-8.71,9.54,0.0,33.33,5.97
-0.34,0.0,0.0,-0.34,1.37,0.51,0.5,0.0,5.06,5.99
0.17,-3.17,2.75,0.0,0.0,0.0,0.0,0.0,-100.0,5.97
-1.37,-1.39,-1.41,0.0,0.0,0.0,0.0,0.0,100.0,10.48
0.9,3.21,0.0,0.87,0.0,1.54,0.0,0.0,200.0,5.92
0.0,0.67,-6.35,7.14,0.0,0.0,-1.0,0.0,100.0,2.97
0.2,0.0,0.2,-1.0,0.2,0.0,0.0,0.0,-100.0,4.97
0.0,0.0,0.0,0.5,1.73,0.36,1.7,0.6,100.0,8.44
0.9,0.71,3.37,0.0,0.86,0.85,-0.17,0.0,0.0,5.92
0.0,0.0,1.89,0.93,0.92,0.0,0.0,0.45,0.0,4.42
0.0,0.0,0.0,0.0,4.0,0.64,0.51,0.63,0.0,7.94
0.0,0.0,1.42,1.4,1.83,0.0,0.0,0.0,100.0,4.44
0.0,0.0,1.27,1.79,0.18,0.0,0.0,0.0,-66.67,5.7
0.0,4.19,2.12,3.11,0.0,0.0,0.0,0.0,-50.0,4.97
10.32,0.0,0.0,2.08,1.78,0.0,0.0,0.0,-100.0,4.0
0.2,0.2,0.2,0.0,0.0,-1.0,0.0,0.0,0.0,4.97
0.0,0.0,0.0,0.5,2.35,0.97,1.08,0.0,-100.0,8.44
0.0,0.0,2.29,1.68,1.1,0.0,0.0,0.0,100.0,7.35
0.0,0.0,0.0,0.93,3.03,0.38,0.0,0.0,0.0,7.85
0.0,0.0,-4.3,4.5,-8.32,9.08,0.0,0.0,-57.14,6.97
-4.52,4.74,0.0,0.0,-8.71,9.54,0.0,0.0,100.0,5.97
0.0,0.0,-0.34,1.37,0.51,0.5,0.0,0.0,6.02,5.99
0.9,0.0,0.18,0.0,0.0,0.71,0.0,0.0,100.0,5.67
3.21,0.0,0.87,0.0,1.54,0.0,0.0,0.0,-100.0,5.92
0.67,-6.35,7.14,0.0,0.0,-1.0,0.0,0.0,75.0,2.97
0.0,0.2,-1.0,0.2,0.0,0.0,0.0,0.0,100.0,4.97
0.0,0.0,0.5,1.73,0.36,1.7,0.6,0.0,-100.0,8.44
0.71,3.37,0.0,0.86,0.85,-0.17,0.0,0.84,0.0,5.97
0.0,1.89,0.93,0.92,0.0,0.0,0.45,0.0,-75.0,4.42
1.4,0.0,0.0,-0.09,0.0,0.0,0.0,-1.04,100.0,11.47
0.0,0.0,0.0,4.0,0.64,0.51,0.63,0.0,-80.0,7.94
0.0,1.42,1.4,1.83,0.0,0.0,0.0,0.0,0.0,4.44
0.0,1.27,1.79,0.18,0.0,0.0,0.0,0.0,1600.0,5.7
4.19,2.12,3.11,0.0,0.0,0.0,0.0,0.0,-50.0,4.97
0.0,0.0,1.86,3.13,-0.13,0.0,0.63,0.0,100.0,7.94
0.2,0.2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.97
0.0,0.0,0.5,2.35,0.97,1.08,0.0,0.0,100.0,8.44
0.0,2.29,1.68,1.1,0.0,0.0,0.0,0.0,-50.0,7.35
0.0,0.0,0.93,3.03,0.38,0.0,0.0,0.0,-50.0,7.85
0.0,-4.3,4.5,-8.32,9.08,0.0,0.0,0.0,-33.33,6.97
4.74,0.0,0.0,-8.71,9.54,0.0,0.0,0.0,-25.0,5.97
0.0,-0.34,1.37,0.51,0.5,0.0,0.0,0.17,4.55,6.0
0.0,0.87,0.0,1.54,0.0,0.0,0.0,0.84,100.0,5.97
-6.35,7.14,0.0,0.0,-1.0,0.0,0.0,0.0,14.29,2.97
0.2,-1.0,0.2,0.0,0.0,0.0,0.0,0.0,-100.0,4.97
3.37,0.0,0.86,0.85,-0.17,0.0,0.84,0.0,-100.0,5.97
1.89,0.93,0.92,0.0,0.0,0.45,0.0,0.0,100.0,4.42
0.0,0.0,4.0,0.64,0.51,0.63,0.0,0.0,200.0,7.94
1.42,1.4,1.83,0.0,0.0,0.0,0.0,0.0,-100.0,4.44
1.27,1.79,0.18,0.0,0.0,0.0,0.0,0.0,-47.06,5.7
2.36,1.38,0.45,0.45,0.0,0.0,0.0,0.0,100.0,4.44
0.0,1.86,3.13,-0.13,0.0,0.63,0.0,0.0,0.0,7.94
0.0,0.0,0.0,0.0,0.0,1.44,3.46,1.37,100.0,6.67
0.0,0.5,2.35,0.97,1.08,0.0,0.0,0.0,0.0,8.44
2.29,1.68,1.1,0.0,0.0,0.0,0.0,0.0,100.0,7.35
0.0,0.93,3.03,0.38,0.0,0.0,0.0,0.0,100.0,7.85
-4.3,4.5,-8.32,9.08,0.0,0.0,0.0,0.0,-100.0,6.97
-0.34,1.37,0.51,0.5,0.0,0.0,0.17,0.17,3.26,6.01
0.87,0.0,1.54,0.0,0.0,0.0,0.84,0.0,-100.0,5.97
0.0,0.86,0.85,-0.17,0.0,0.84,0.0,0.0,100.0,5.97
0.93,0.92,0.0,0.0,0.45,0.0,0.0,0.45,-100.0,4.44
0.0,4.0,0.64,0.51,0.63,0.0,0.0,0.0,100.0,7.94
1.38,0.45,0.45,0.0,0.0,0.0,0.0,0.0,-33.33,4.44
1.86,3.13,-0.13,0.0,0.63,0.0,0.0,0.0,400.0,7.94
0.0,0.0,6.24,7.39,0.0,0.0,0.0,-6.53,-22.22,5.3
0.0,0.0,0.0,0.0,1.44,3.46,1.37,0.0,33.33,6.67
0.5,2.35,0.97,1.08,0.0,0.0,0.0,0.0,50.0,8.44
0.93,3.03,0.38,0.0,0.0,0.0,0.0,0.0,150.0,7.85
4.5,-8.32,9.08,0.0,0.0,0.0,0.0,0.0,100.0,6.97
1.37,0.51,0.5,0.0,0.0,0.17,0.17,-0.17,3.68,6.0
0.86,0.85,-0.17,0.0,0.84,0.0,0.0,0.0,100.0,5.97
4.0,0.64,0.51,0.63,0.0,0.0,0.0,0.0,-83.33,7.94
0.0,0.0,0.0,0.0,7.14,-6.67,0.0,7.14,75.0,3.0
3.13,-0.13,0.0,0.63,0.0,0.0,0.0,0.0,-100.0,7.94
0.0,6.24,7.39,0.0,0.0,0.0,-6.53,6.98,-42.86,5.67
0.0,0.0,0.0,1.44,3.46,1.37,0.0,0.0,-25.0,6.67
2.35,0.97,1.08,0.0,0.0,0.0,0.0,0.0,0.0,8.44
0.0,0.0,-1.21,-9.78,0.0,0.0,0.0,-1.35,-20.0,4.37
0.51,0.5,0.0,0.0,0.17,0.17,-0.17,0.17,3.05,6.01
0.36,1.7,0.6,0.0,0.0,0.0,0.0,0.0,100.0,8.44
0.85,-0.17,0.0,0.84,0.0,0.0,0.0,0.0,-50.0,5.97
0.0,-0.83,0.0,0.0,0.0,0.0,-3.7,3.5,0.0,5.92
0.64,0.51,0.63,0.0,0.0,0.0,0.0,0.0,100.0,7.94
0.0,0.0,0.0,0.0,-0.92,0.93,0.0,-6.2,200.0,7.11
0.0,0.0,0.0,7.14,-6.67,0.0,7.14,0.0,-71.43,3.0
6.24,7.39,0.0,0.0,0.0,-6.53,6.98,0.0,0.0,5.67
0.0,0.0,1.44,3.46,1.37,0.0,0.0,0.0,133.33,6.67
0.0,-1.21,-9.78,0.0,0.0,0.0,-1.35,0.0,25.0,4.37
0.0,0.0,0.0,0.0,0.0,-3.56,3.69,-8.18,-54.55,6.96
0.0,-0.33,0.0,0.0,0.0,0.0,-3.35,3.47,-50.0,5.97
0.5,0.0,0.0,0.17,0.17,-0.17,0.17,-0.33,2.46,5.99
-0.83,0.0,0.0,0.0,0.0,-3.7,3.5,0.84,-50.0,5.97
0.0,0.0,0.0,-0.92,0.93,0.0,-6.2,-2.11,-66.67,6.96
0.0,0.0,7.14,-6.67,0.0,7.14,0.0,-1.0,100.0,2.97
7.39,0.0,0.0,0.0,-6.53,6.98,0.0,0.0,50.0,5.67
0.0,1.44,3.46,1.37,0.0,0.0,0.0,0.0,-71.43,6.67
-1.21,-9.78,0.0,0.0,0.0,-1.35,0.0,0.0,20.0,4.37
0.0,0.0,0.0,0.0,-3.56,3.69,-8.18,2.44,20.0,7.13
0.0,0.0,0.0,0.0,0.0,1.11,6.56,1.03,0.0,4.92
-0.33,0.0,0.0,0.0,0.0,-3.35,3.47,0.0,600.0,5.97
0.0,0.0,0.17,0.17,-0.17,0.17,-0.33,-0.33,-1.44,5.97
0.0,0.0,0.0,-4.69,0.0,4.92,0.0,-4.69,100.0,1.83
0.0,0.0,0.0,0.0,-3.7,3.5,0.84,0.0,100.0,5.97
0.0,0.0,-0.92,0.93,0.0,-6.2,-2.11,6.75,0.0,7.43
0.0,0.0,0.0,0.0,0.0,-1.27,-3.64,3.78,-33.33,4.67
0.0,7.14,-6.67,0.0,7.14,0.0,-1.0,0.0,-75.0,2.97
1.44,3.46,1.37,0.0,0.0,0.0,0.0,0.0,300.0,6.67
0.0,0.0,0.0,-3.56,3.69,-8.18,2.44,4.21,33.33,7.43
0.0,0.0,0.0,0.0,1.11,6.56,1.03,0.0,0.0,4.92
