7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change,current_price
0.0,0.37,1.11,0.37,0.0,0.0,0.0,0.0,-66.67,10.98
0.5,5.49,0.0,0.95,0.0,0.0,0.0,0.0,0.0,8.53
0.0,0.0,3.18,3.7,2.38,0.58,0.0,0.0,-35.0,1.73
0.0,0.0,0.0,0.0,0.0,-3.03,-2.5,-1.28,-71.43,3.08
0.0,3.23,0.57,0.28,0.0,0.0,0.0,0.0,200.0,7.1
0.0,-0.3,0.61,1.22,0.0,0.3,0.0,0.0,-50.0,3.34
0.0,4.02,0.97,0.96,0.0,0.0,0.0,0.0,14.29,8.45
0.0,0.0,0.64,5.06,1.81,0.0,0.0,0.0,-52.17,1.69
0.0,0.39,0.39,0.39,0.0,0.0,0.0,0.0,0.0,2.57
0.0,0.0,0.64,5.7,2.99,0.0,0.0,0.0,-66.67,1.72
0.0,-8.71,-5.23,0.0,0.32,0.0,0.0,0.0,100.0,3.09
0.0,5.0,18.57,3.61,3.88,3.73,3.24,0.0,200.0,2.87
0.0,-0.34,-1.86,0.0,-0.69,0.0,0.0,0.0,-33.33,5.77
0.0,0.0,0.0,0.0,0.54,1.71,-0.18,0.0,-94.44,11.28
0.0,-0.42,-0.42,-0.21,0.0,0.0,0.0,0.0,33.33,4.76
1.82,0.27,0.0,0.0,0.0,0.0,0.0,0.18,50.0,11.21
2.31,-0.56,0.0,0.57,0.0,0.0,0.0,0.0,-16.67,7.1
0.0,0.0,2.55,6.21,1.17,0.0,0.0,0.0,125.0,1.73
0.0,0.0,0.0,0.0,0.27,4.31,0.34,0.0,60.0,11.65
0.0,-2.08,0.0,0.0,0.0,0.0,2.13,6.25,-58.21,0.51
2.44,0.45,0.0,0.0,0.45,0.0,0.0,0.0,83.33,6.77
0.0,0.0,13.24,0.92,-0.52,0.0,0.0,0.0,50.0,15.28
0.0,0.0,0.0,0.0,1.08,5.07,1.02,0.0,0.0,3.98
0.0,0.82,2.03,0.0,0.6,0.59,0.0,0.0,-37.5,5.09
0.0,-4.08,0.0,0.0,0.0,0.0,2.13,2.08,-31.43,0.49
1.9,-0.14,0.0,0.14,0.0,0.0,0.0,0.0,-16.67,6.98
0.0,4.01,0.41,2.42,0.39,0.0,0.0,0.0,-15.38,5.09
0.0,1.41,11.67,0.39,0.0,0.0,0.0,0.0,-37.5,15.28
6.61,0.5,0.0,1.48,0.0,0.0,0.0,0.0,-36.36,4.11
0.0,1.12,0.35,0.35,0.0,0.0,0.0,0.0,100.0,14.52
0.0,0.0,0.0,0.0,0.5,1.15,-0.16,0.0,29.41,12.28
0.0,0.81,0.91,-0.45,0.34,0.0,0.0,0.0,-33.33,8.82
0.0,-0.09,-0.53,-0.7,0.0,0.0,0.0,0.0,33.33,11.28
0.0,6.12,0.0,0.96,1.9,0.0,0.0,0.0,83.33,1.07
0.0,1.94,4.72,0.32,0.0,0.0,0.0,0.0,-40.0,12.69
0.0,1.76,12.12,1.2,0.0,0.0,0.0,0.0,0.0,5.9
0.0,-0.18,0.9,-0.54,0.0,0.0,0.0,0.0,-33.33,5.57
0.0,0.0,0.64,6.33,1.19,1.18,0.0,0.0,166.67,1.72
0.19,0.39,1.73,0.57,0.19,0.38,0.75,0.0,-11.47,5.39
-2.33,0.0,0.0,0.0,0.0,0.0,4.76,11.36,57.14,0.49
0.0,0.64,6.96,0.0,1.78,0.0,0.0,0.0,-9.52,1.72
0.99,2.77,-0.48,0.0,0.0,0.0,0.0,0.0,-50.0,6.27
0.0,0.0,-0.42,-0.17,0.0,-0.08,0.0,0.34,-28.57,11.83
-0.84,-0.71,-0.29,0.0,0.0,0.0,0.0,0.0,25.0,6.98
0.27,-0.09,0.18,0.09,0.0,0.0,0.0,0.0,-100.0,10.98
-2.08,0.0,0.0,0.0,0.0,2.13,6.25,5.88,45.45,0.54
-0.66,-0.67,-0.67,0.0,0.0,0.0,0.0,0.0,12.5,1.48
0.0,1.27,6.92,1.18,0.0,0.0,0.0,0.0,0.0,1.72
-2.08,0.0,0.0,0.0,0.0,0.0,8.51,5.88,129.41,0.54
3.81,0.56,0.28,0.0,0.0,0.0,0.0,0.0,0.0,7.14
4.75,0.85,0.28,0.0,0.0,0.0,0.0,0.0,0.0,7.14
-2.08,0.0,0.0,0.0,0.0,2.13,8.33,3.85,166.67,0.54
1.46,9.9,-0.44,0.88,0.0,0.0,0.0,0.0,-22.22,11.48
4.17,1.33,1.32,0.32,0.0,0.0,0.0,0.0,-33.33,3.09
0.0,17.95,8.26,0.0,4.02,3.47,0.0,0.0,-100.0,2.68
0.27,0.36,0.09,0.18,0.0,0.0,0.0,0.0,-100.0,11.21
0.37,1.11,0.37,0.0,0.0,0.0,0.0,0.0,400.0,10.98
0.0,3.18,3.7,2.38,0.58,0.0,0.0,0.0,30.77,1.73
0.0,0.0,0.0,0.0,0.0,2.08,4.08,5.88,19.05,0.54
-2.33,0.0,0.0,0.0,0.0,0.0,4.76,9.09,28.12,0.48
0.0,0.0,0.0,0.0,-3.03,-2.5,-1.28,-0.97,50.0,3.05
3.23,0.57,0.28,0.0,0.0,0.0,0.0,0.0,66.67,7.1
-2.33,0.0,0.0,0.0,0.0,0.0,2.38,13.95,200.0,0.49
-0.3,0.61,1.22,0.0,0.3,0.0,0.0,0.0,-100.0,3.34
4.02,0.97,0.96,0.0,0.0,0.0,0.0,0.0,-50.0,8.45
0.0,0.64,5.06,1.81,0.0,0.0,0.0,0.0,100.0,1.69
0.39,0.39,0.39,0.0,0.0,0.0,0.0,0.0,-75.0,2.57
0.0,0.64,5.7,2.99,0.0,0.0,0.0,0.0,114.29,1.72
-8.71,-5.23,0.0,0.32,0.0,0.0,0.0,0.0,-100.0,3.09
5.0,18.57,3.61,3.88,3.73,3.24,0.0,3.48,-100.0,2.97
0.0,-0.34,0.0,0.25,0.0,0.0,0.0,0.17,-52.73,11.85
-0.34,-1.86,0.0,-0.69,0.0,0.0,0.0,0.0,150.0,5.77
-2.33,0.0,0.0,0.0,0.0,0.0,4.76,13.64,97.96,0.5
-2.33,0.0,0.0,0.0,0.0,0.0,14.29,4.17,-13.11,0.5
0.0,0.0,0.0,0.54,1.71,-0.18,0.0,0.0,1000.0,11.28
-0.42,-0.42,-0.21,0.0,0.0,0.0,0.0,0.0,-50.0,4.76
-2.27,0.0,0.0,0.0,0.0,-2.33,0.0,19.05,101.39,0.5
0.0,2.55,6.21,1.17,0.0,0.0,0.0,0.0,33.33,1.73
0.0,0.0,0.0,0.27,4.31,0.34,0.0,-0.26,-50.0,11.62
-2.08,0.0,0.0,0.0,0.0,2.13,6.25,5.88,57.14,0.54
-2.33,0.0,0.0,0.0,0.0,0.0,2.38,13.95,122.81,0.49
0.0,13.24,0.92,-0.52,0.0,0.0,0.0,0.0,66.67,15.28
0.0,0.0,0.0,1.08,5.07,1.02,0.0,0.0,-100.0,3.98
0.82,2.03,0.0,0.6,0.59,0.0,0.0,0.0,20.0,5.09
-4.08,0.0,0.0,0.0,0.0,2.13,2.08,8.16,95.83,0.53
4.01,0.41,2.42,0.39,0.0,0.0,0.0,0.0,81.82,5.09
1.41,11.67,0.39,0.0,0.0,0.0,0.0,0.0,60.0,15.28
-2.33,0.0,0.0,0.0,0.0,0.0,7.14,8.89,84.31,0.49
-2.33,0.0,0.0,0.0,0.0,0.0,2.38,13.95,-2.86,0.49
1.12,0.35,0.35,0.0,0.0,0.0,0.0,0.0,-50.0,14.52
0.0,0.0,0.0,0.5,1.15,-0.16,0.0,0.0,0.0,12.28
-2.33,0.0,0.0,0.0,0.0,0.0,4.76,11.36,48.68,0.49
0.81,0.91,-0.45,0.34,0.0,0.0,0.0,0.0,50.0,8.82
-0.09,-0.53,-0.7,0.0,0.0,0.0,0.0,0.0,-75.0,11.28
-2.08,0.0,0.0,0.0,0.0,0.0,8.51,5.88,-32.43,0.54
6.12,0.0,0.96,1.9,0.0,0.0,0.0,0.0,-84.85,1.07
1.94,4.72,0.32,0.0,0.0,0.0,0.0,0.0,66.67,12.69
1.76,12.12,1.2,0.0,0.0,0.0,0.0,0.0,-100.0,5.9
-2.08,0.0,0.0,0.0,0.0,0.0,6.38,8.0,97.83,0.54
-0.18,0.9,-0.54,0.0,0.0,0.0,0.0,0.0,-66.67,5.57
0.0,0.64,6.33,1.19,1.18,0.0,0.0,0.0,-50.0,1.72
0.39,1.73,0.57,0.19,0.38,0.75,0.0,0.56,2.69,5.42
0.0,0.0,0.0,0.0,0.0,4.76,11.36,2.04,-6.82,0.5
0.64,6.96,0.0,1.78,0.0,0.0,0.0,0.0,-52.63,1.72
0.0,-0.42,-0.17,0.0,-0.08,0.0,0.34,1.35,10.0,11.99
0.0,0.0,0.0,0.0,2.13,6.25,5.88,0.0,10.94,0.54
1.27,6.92,1.18,0.0,0.0,0.0,0.0,0.0,-28.57,1.72
0.0,0.56,3.43,0.0,0.0,0.0,0.0,-2.55,-33.33,12.62
0.0,0.0,0.0,0.0,2.13,8.33,3.85,0.0,181.25,0.54
9.9,-0.44,0.88,0.0,0.0,0.0,0.0,0.0,28.57,11.48
1.33,1.32,0.32,0.0,0.0,0.0,0.0,0.0,300.0,3.09
17.95,8.26,0.0,4.02,3.47,0.0,0.0,0.0,100.0,2.68
0.0,0.0,0.0,0.0,0.0,1.57,0.78,0.77,50.0,1.31
3.18,3.7,2.38,0.58,0.0,0.0,0.0,-2.89,-47.06,1.68
0.0,0.0,0.0,0.0,2.08,4.08,5.88,0.0,120.0,0.54
0.0,0.0,0.0,0.0,0.0,4.76,9.09,4.17,2.44,0.5
0.0,0.0,0.0,-3.03,-2.5,-1.28,-0.97,0.0,-33.33,3.05
0.0,0.0,0.0,0.0,0.0,2.38,13.95,2.04,-72.22,0.5
0.64,5.06,1.81,0.0,0.0,0.0,0.0,1.18,-45.45,1.71
0.64,5.7,2.99,0.0,0.0,0.0,0.0,0.0,6.67,1.72
18.57,3.61,3.88,3.73,3.24,0.0,3.48,0.0,100.0,2.97
-0.34,0.0,0.25,0.0,0.0,0.0,0.17,1.01,36.54,11.97
0.0,0.0,0.54,1.71,-0.18,0.0,0.0,0.0,-45.45,11.28
2.55,6.21,1.17,0.0,0.0,0.0,0.0,0.0,-100.0,1.73
0.0,0.0,0.27,4.31,0.34,0.0,-0.26,0.0,75.0,11.62
0.0,0.0,0.0,0.0,2.13,6.25,5.88,0.0,-38.64,0.54
13.24,0.92,-0.52,0.0,0.0,0.0,0.0,0.0,-33.33,15.28
0.0,0.0,1.08,5.07,1.02,0.0,0.0,0.0,100.0,3.98
2.03,0.0,0.6,0.59,0.0,0.0,0.0,0.59,50.0,5.12
0.0,0.0,0.0,0.0,2.13,2.08,8.16,0.0,-65.96,0.53
0.41,2.42,0.39,0.0,0.0,0.0,0.0,0.0,-15.0,5.09
-0.34,0.0,0.0,0.0,0.0,0.0,0.52,3.79,100.0,6.03
0.0,0.0,0.5,1.15,-0.16,0.0,0.0,0.0,4.55,12.28
0.91,-0.45,0.34,0.0,0.0,0.0,0.0,0.0,66.67,8.82
0.64,6.33,1.19,1.18,0.0,0.0,0.0,0.0,75.0,1.72
1.73,0.57,0.19,0.38,0.75,0.0,0.56,-0.37,10.95,5.4
0.0,0.0,0.0,0.0,4.76,11.36,2.04,0.0,-21.95,0.5
-0.42,-0.17,0.0,-0.08,0.0,0.34,1.35,0.0,63.64,11.99
0.0,0.0,0.0,2.13,6.25,5.88,0.0,0.0,25.35,0.54
0.56,3.43,0.0,0.0,0.0,0.0,-2.55,2.61,0.0,12.95
0.0,0.0,0.0,2.13,8.33,3.85,0.0,0.0,-55.56,0.54
8.26,0.0,4.02,3.47,0.0,0.0,0.0,0.0,0.0,2.68
0.0,0.0,0.0,0.0,1.57,0.78,0.77,0.0,66.67,1.31
3.7,2.38,0.58,0.0,0.0,0.0,-2.89,2.98,33.33,1.73
0.0,0.0,0.0,2.08,4.08,5.88,0.0,0.0,-62.73,0.54
0.0,0.0,0.0,0.0,4.76,9.09,4.17,0.0,-32.14,0.5
0.0,0.0,-3.03,-2.5,-1.28,-0.97,0.0,0.0,200.0,3.05
0.0,0.0,0.0,0.0,2.38,13.95,2.04,0.0,170.0,0.5
5.06,1.81,0.0,0.0,0.0,0.0,1.18,0.0,25.0,1.71
3.61,3.88,3.73,3.24,0.0,3.48,0.0,0.0,66.67,2.97
0.0,0.0,0.0,0.0,0.0,-1.35,-1.37,-1.39,-18.75,0.71
0.0,0.25,0.0,0.0,0.0,0.17,1.01,0.0,36.62,11.97
0.0,0.54,1.71,-0.18,0.0,0.0,0.0,0.0,100.0,11.28
0.0,0.27,4.31,0.34,0.0,-0.26,0.0,0.0,-42.86,11.62
0.0,0.0,0.0,2.13,6.25,5.88,0.0,0.0,81.48,0.54
0.0,1.08,5.07,1.02,0.0,0.0,0.0,0.0,-100.0,3.98
0.0,0.6,0.59,0.0,0.0,0.0,0.59,0.0,-44.44,5.12
0.0,0.0,0.0,2.13,2.08,8.16,0.0,0.0,81.25,0.53
0.0,0.0,0.0,0.0,7.14,8.89,0.0,2.04,-18.35,0.5
0.0,0.0,0.0,0.0,2.38,13.95,0.0,2.04,221.88,0.5
0.0,0.5,1.15,-0.16,0.0,0.0,0.0,0.0,-21.74,12.28
6.33,1.19,1.18,0.0,0.0,0.0,0.0,0.0,71.43,1.72
0.57,0.19,0.38,0.75,0.0,0.56,-0.37,0.56,-2.36,5.43
0.0,0.0,0.0,4.76,11.36,2.04,0.0,0.0,-100.0,0.5
-0.17,0.0,-0.08,0.0,0.34,1.35,0.0,0.0,-5.56,11.99
0.0,0.0,2.13,6.25,5.88,0.0,0.0,0.0,-10.11,0.54
3.43,0.0,0.0,0.0,0.0,-2.55,2.61,0.0,-25.0,12.95
0.0,0.0,2.13,8.33,3.85,0.0,0.0,0.0,70.0,0.54
0.0,0.0,0.0,-0.37,0.0,0.0,-0.37,-0.37,-31.82,7.98
0.0,0.0,0.0,0.0,1.74,3.18,0.0,1.42,100.0,4.28
1.1,6.2,0.0,0.0,0.0,0.0,0.0,-1.35,66.67,15.38
0.0,7.37,0.0,0.0,0.0,0.0,-0.32,-0.9,-33.33,15.4
0.0,0.0,0.0,1.57,0.78,0.77,0.0,0.0,-35.0,1.31
2.38,0.58,0.0,0.0,0.0,-2.89,2.98,0.0,33.33,1.73
0.0,0.0,2.08,4.08,5.88,0.0,0.0,0.0,34.15,0.54
0.0,0.0,0.0,0.0,0.0,1.68,4.64,1.27,25.0,3.2
0.0,0.0,0.0,4.76,9.09,4.17,0.0,0.0,14.04,0.5
0.0,-3.03,-2.5,-1.28,-0.97,0.0,0.0,0.0,0.0,3.05
0.0,0.0,0.0,2.38,13.95,2.04,0.0,0.0,-33.33,0.5
3.88,3.73,3.24,0.0,3.48,0.0,0.0,0.0,0.0,2.97
2.89,4.35,0.0,0.0,0.0,0.0,0.0,-1.86,-60.0,15.3
0.0,0.0,0.0,0.0,-1.35,-1.37,-1.39,0.0,46.15,0.71
0.25,0.0,0.0,0.0,0.17,1.01,0.0,0.0,-6.19,11.97
0.54,1.71,-0.18,0.0,0.0,0.0,0.0,0.0,33.33,11.28
0.27,4.31,0.34,0.0,-0.26,0.0,0.0,0.0,25.0,11.62
0.0,0.0,2.13,6.25,5.88,0.0,0.0,0.0,-59.18,0.54
1.08,5.07,1.02,0.0,0.0,0.0,0.0,0.0,100.0,3.98
0.6,0.59,0.0,0.0,0.0,0.59,0.0,0.0,20.0,5.12
0.0,0.0,2.13,2.08,8.16,0.0,0.0,0.0,-75.86,0.53
0.0,0.0,0.0,7.14,8.89,0.0,2.04,0.0,-19.1,0.5
0.0,0.0,0.0,2.38,13.95,0.0,2.04,0.0,-66.99,0.5
0.0,0.0,0.0,0.0,0.52,3.79,0.0,0.5,100.0,6.06
0.5,1.15,-0.16,0.0,0.0,0.0,0.0,0.0,-16.67,12.28
0.0,0.0,0.0,0.0,-1.37,-2.78,0.0,-1.43,34.04,0.69
0.19,0.38,0.75,0.0,0.56,-0.37,0.56,0.0,-1.76,5.43
0.0,0.0,0.0,0.0,0.0,1.4,0.34,0.34,100.0,2.92
0.0,0.0,4.76,11.36,2.04,0.0,0.0,0.0,100.0,0.5
0.0,-0.08,0.0,0.34,1.35,0.0,0.0,0.0,-23.53,11.99
0.0,2.13,6.25,5.88,0.0,0.0,0.0,0.0,-30.0,0.54
0.0,2.13,8.33,3.85,0.0,0.0,0.0,0.0,-4.41,0.54
0.0,0.0,-0.37,0.0,0.0,-0.37,-0.37,0.0,73.33,7.98
0.0,0.0,0.0,1.74,3.18,0.0,1.42,0.0,-100.0,4.28
6.2,0.0,0.0,0.0,0.0,0.0,-1.35,-2.21,0.0,15.04
7.37,0.0,0.0,0.0,0.0,0.0,-0.77,-3.23,185.71,14.97
7.37,0.0,0.0,0.0,0.0,-0.32,-0.9,-2.79,62.5,14.97
0.0,0.0,1.57,0.78,0.77,0.0,0.0,-3.05,215.38,1.27
0.58,0.0,0.0,0.0,-2.89,2.98,0.0,0.0,31.25,1.73
0.0,2.08,4.08,5.88,0.0,0.0,0.0,0.0,-10.91,0.54
0.0,0.0,0.0,0.0,1.68,4.64,1.27,0.0,-20.0,3.2
0.0,0.0,4.76,9.09,4.17,0.0,0.0,0.0,30.77,0.5
-3.03,-2.5,-1.28,-0.97,0.0,0.0,0.0,0.0,-83.33,3.05
0.0,0.0,2.38,13.95,2.04,0.0,0.0,0.0,8.33,0.5
3.73,3.24,0.0,3.48,0.0,0.0,0.0,0.0,-40.0,2.97
4.35,0.0,0.0,0.0,0.0,0.0,-1.86,-1.7,200.0,15.04
0.0,0.0,0.0,-1.35,-1.37,-1.39,0.0,0.0,-60.53,0.71
4.31,0.34,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,11.62
0.0,2.13,6.25,5.88,0.0,0.0,0.0,0.0,40.0,0.54
0.0,2.13,2.08,8.16,0.0,0.0,0.0,0.0,-100.0,0.53
0.0,0.0,7.14,8.89,0.0,2.04,0.0,0.0,-4.17,0.5
0.0,0.0,2.38,13.95,0.0,2.04,0.0,0.0,111.76,0.5
0.0,0.0,0.0,0.52,3.79,0.0,0.5,0.0,-66.67,6.06
0.0,0.0,0.0,-1.37,-2.78,0.0,-1.43,1.45,-69.84,0.7
0.38,0.75,0.0,0.56,-0.37,0.56,0.0,-0.18,0.0,5.42
0.0,0.0,0.0,0.0,1.4,0.34,0.34,0.0,-74.07,2.92
0.0,4.76,11.36,2.04,0.0,0.0,0.0,0.0,48.48,0.5
-0.08,0.0,0.34,1.35,0.0,0.0,0.0,0.0,-15.38,11.99
2.13,6.25,5.88,0.0,0.0,0.0,0.0,0.0,-98.21,0.54
2.13,8.33,3.85,0.0,0.0,0.0,0.0,0.0,-96.92,0.54
0.0,-0.37,0.0,0.0,-0.37,-0.37,0.0,0.0,-53.85,7.98
0.0,0.0,1.74,3.18,0.0,1.42,0.0,0.0,100.0,4.28
0.0,0.0,0.0,0.0,0.0,-1.35,-2.21,-0.47,60.0,14.97
0.0,0.0,0.0,0.0,-0.32,-0.9,-2.79,0.0,53.85,14.97
0.0,1.57,0.78,0.77,0.0,0.0,-3.05,3.15,-73.17,1.31
2.08,4.08,5.88,0.0,0.0,0.0,0.0,0.0,-91.84,0.54
0.0,0.0,0.0,1.68,4.64,1.27,0.0,0.0,-25.0,3.2
0.0,4.76,9.09,4.17,0.0,0.0,0.0,0.0,-2.35,0.5
-2.5,-1.28,-0.97,0.0,0.0,0.0,0.0,0.0,400.0,3.05
0.0,2.38,13.95,2.04,0.0,0.0,0.0,0.0,-20.51,0.5
0.0,0.0,0.0,0.0,0.0,-1.86,-1.7,-0.47,50.0,14.97
0.0,0.0,-1.35,-1.37,-1.39,0.0,0.0,0.0,273.33,0.71
2.13,6.25,5.88,0.0,0.0,0.0,0.0,0.0,-100.0,0.54
0.0,7.14,8.89,0.0,2.04,0.0,0.0,0.0,-17.39,0.5
0.0,2.38,13.95,0.0,2.04,0.0,0.0,0.0,-34.72,0.5
0.0,0.0,0.52,3.79,0.0,0.5,0.0,0.0,-100.0,6.06
0.0,4.76,11.36,0.0,0.0,0.0,0.0,2.04,13.79,0.5
0.0,0.0,-1.37,-2.78,0.0,-1.43,1.45,0.0,152.63,0.7
0.0,6.38,8.0,0.0,0.0,0.0,0.0,-1.85,-7.69,0.53
0.75,0.0,0.56,-0.37,0.56,0.0,-0.18,-0.37,-10.74,5.4
0.0,0.0,0.0,1.4,0.34,0.34,0.0,0.0,57.14,2.92
4.76,11.36,2.04,0.0,0.0,0.0,0.0,0.0,-24.49,0.5
0.0,0.34,1.35,0.0,0.0,0.0,0.0,-0.17,-9.09,11.97
0.0,0.0,-2.55,2.61,0.0,0.0,0.0,-0.08,0.0,12.94
-0.37,0.0,0.0,-0.37,-0.37,0.0,0.0,0.0,108.33,7.98
0.0,1.74,3.18,0.0,1.42,0.0,0.0,0.0,75.0,4.28
0.0,0.0,0.0,0.0,-1.35,-2.21,-0.47,0.0,-25.0,14.97
0.0,0.0,0.0,0.0,0.0,1.98,-1.62,-1.4,0.0,11.99
0.0,0.0,0.0,-0.32,-0.9,-2.79,0.0,0.0,-35.0,14.97
1.57,0.78,0.77,0.0,0.0,-3.05,3.15,0.0,27.27,1.31
0.0,0.0,1.68,4.64,1.27,0.0,0.0,0.0,-100.0,3.2
4.76,9.09,4.17,0.0,0.0,0.0,0.0,0.0,-57.83,0.5
2.38,13.95,2.04,0.0,0.0,0.0,0.0,0.0,-48.39,0.5
0.0,0.0,0.0,0.0,-1.86,-1.7,-0.47,0.0,-11.11,14.97
0.0,-1.35,-1.37,-1.39,0.0,0.0,0.0,0.0,-39.29,0.71
0.0,0.0,0.0,0.0,3.43,0.0,-5.94,-0.9,0.0,12.09
2.08,8.16,0.0,0.0,0.0,0.0,0.0,1.89,100.0,0.54
7.14,8.89,0.0,2.04,0.0,0.0,0.0,0.0,8.77,0.5
2.38,13.95,0.0,2.04,0.0,0.0,0.0,0.0,14.89,0.5
0.0,0.52,3.79,0.0,0.5,0.0,0.0,0.5,100.0,6.09
4.76,11.36,0.0,0.0,0.0,0.0,2.04,0.0,-25.25,0.5
0.0,-1.37,-2.78,0.0,-1.43,1.45,0.0,0.0,41.67,0.7
6.38,8.0,0.0,0.0,0.0,0.0,-1.85,1.89,54.17,0.54
0.0,0.56,-0.37,0.56,0.0,-0.18,-0.37,0.0,14.29,5.4
0.0,0.0,1.4,0.34,0.34,0.0,0.0,0.0,-54.55,2.92
0.34,1.35,0.0,0.0,0.0,0.0,-0.17,0.0,40.0,11.97
0.0,-2.55,2.61,0.0,0.0,0.0,-0.08,-0.54,-100.0,12.87
1.74,3.18,0.0,1.42,0.0,0.0,0.0,0.0,-14.29,4.28
0.0,0.0,0.0,-1.35,-2.21,-0.47,0.0,0.0,-66.67,14.97
0.0,0.0,0.0,0.0,1.98,-1.62,-1.4,-0.08,81.82,11.98
0.0,0.0,-0.32,-0.9,-2.79,0.0,0.0,0.0,84.62,14.97
0.78,0.77,0.0,0.0,-3.05,3.15,0.0,0.0,-71.43,1.31
0.0,0.0,0.0,-1.86,-1.7,-0.47,0.0,0.0,-25.0,14.97
-1.35,-1.37,-1.39,0.0,0.0,0.0,0.0,0.0,20.59,0.71
0.0,0.0,0.0,3.43,0.0,-5.94,-0.9,-0.91,-28.57,11.98
0.52,3.79,0.0,0.5,0.0,0.0,0.5,0.0,0.0,6.09
0.0,0.0,0.0,-0.48,0.0,0.0,0.48,-0.41,-75.0,14.46
-1.37,-2.78,0.0,-1.43,1.45,0.0,0.0,0.0,-29.41,0.7
8.0,0.0,0.0,0.0,0.0,-1.85,1.89,0.0,-12.16,0.54
0.56,-0.37,0.56,0.0,-0.18,-0.37,0.0,0.0,-1.32,5.4
0.0,1.4,0.34,0.34,0.0,0.0,0.0,0.0,140.0,2.92
-2.55,2.61,0.0,0.0,0.0,-0.08,-0.54,0.0,100.0,12.87
3.18,0.0,1.42,0.0,0.0,0.0,0.0,0.7,-16.67,4.31
0.0,0.0,-1.35,-2.21,-0.47,0.0,0.0,0.0,100.0,14.97
0.0,0.0,0.0,1.98,-1.62,-1.4,-0.08,0.0,-35.0,11.98
0.0,-0.32,-0.9,-2.79,0.0,0.0,0.0,0.0,-29.17,14.97
0.77,0.0,0.0,-3.05,3.15,0.0,0.0,0.0,50.0,1.31
0.0,0.0,-1.86,-1.7,-0.47,0.0,0.0,0.0,66.67,14.97
-1.37,-1.39,0.0,0.0,0.0,0.0,0.0,-1.41,97.56,0.7
0.0,0.0,3.43,0.0,-5.94,-0.9,-0.91,0.0,-10.0,11.98
3.79,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-75.0,6.09
0.0,0.0,-0.48,0.0,0.0,0.48,-0.41,0.0,-100.0,14.46
-2.78,0.0,-1.43,1.45,0.0,0.0,0.0,0.0,29.17,0.7
-0.37,0.56,0.0,-0.18,-0.37,0.0,0.0,-0.19,0.0,5.39
1.4,0.34,0.34,0.0,0.0,0.0,0.0,0.0,-100.0,2.92
0.0,0.0,0.0,0.0,-0.29,0.59,0.0,-0.29,-100.0,3.42
2.61,0.0,0.0,0.0,-0.08,-0.54,0.0,0.0,0.0,12.87
0.0,-1.35,-2.21,-0.47,0.0,0.0,0.0,0.0,50.0,14.97
0.0,0.0,1.98,-1.62,-1.4,-0.08,0.0,0.0,53.85,11.98
-0.32,-0.9,-2.79,0.0,0.0,0.0,0.0,0.0,-5.88,14.97
0.0,-1.86,-1.7,-0.47,0.0,0.0,0.0,0.0,-10.0,14.97
0.0,3.43,0.0,-5.94,-0.9,-0.91,0.0,0.0,-22.22,11.98
0.56,0.0,-0.18,-0.37,0.0,0.0,-0.19,-0.56,3.33,5.36
0.0,0.0,0.0,-0.29,0.59,0.0,-0.29,0.0,100.0,3.42
-1.35,-2.21,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,14.97
0.0,1.98,-1.62,-1.4,-0.08,0.0,0.0,0.0,-55.0,11.98
-1.86,-1.7,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,14.97
3.43,0.0,-5.94,-0.9,-0.91,0.0,0.0,0.0,42.86,11.98
0.0,0.0,0.0,0.0,0.0,-0.27,-3.56,-0.46,-18.75,10.8
-0.48,0.0,0.0,0.48,-0.41,0.0,0.28,0.0,100.0,14.5
0.0,0.0,0.0,0.0,0.0,-0.49,-2.45,-1.26,-88.89,11.77
0.0,-0.18,-0.37,0.0,0.0,-0.19,-0.56,-0.56,-3.44,5.33
0.0,0.0,-0.29,0.59,0.0,-0.29,0.0,0.0,-50.0,3.42
1.98,-1.62,-1.4,-0.08,0.0,0.0,0.0,0.0,0.0,11.98
0.0,-5.94,-0.9,-0.91,0.0,0.0,0.0,0.0,40.0,11.98
0.0,0.0,0.0,0.0,-0.27,-3.56,-0.46,-0.19,61.54,10.78
0.0,0.0,0.48,-0.41,0.0,0.28,0.0,0.0,-50.0,14.5
0.0,0.0,0.0,0.0,-0.49,-2.45,-1.26,-0.51,-100.0,11.71
-0.18,-0.37,0.0,0.0,-0.19,-0.56,-0.56,-0.19,-1.11,5.32
0.0,-0.29,0.59,0.0,-0.29,0.0,0.0,0.0,50.0,3.42
-1.62,-1.4,-0.08,0.0,0.0,0.0,0.0,0.0,33.33,11.98
-5.94,-0.9,-0.91,0.0,0.0,0.0,0.0,0.0,-14.29,11.98
0.0,0.0,0.0,-0.27,-3.56,-0.46,-0.19,0.0,38.1,10.78
0.0,0.48,-0.41,0.0,0.28,0.0,0.0,0.0,100.0,14.5
-0.37,0.0,0.0,-0.19,-0.56,-0.56,-0.19,-0.38,3.15,5.3
-0.29,0.59,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,3.42
